819 457 - 822 693 - 4761
472 820 - 361 556 - 4775
973 440 - 501 88 - 4777
369 653 - 111 906 - 4778
669 439 - 636 33 - 4780
754 15 - 135 711 - 4781
723 249 - 600 142 - 4784
852 285 - 390 650 - 4786
445 977 - 325 518 - 4789
826 225 - 400 711 - 4790
824 12 - 467 410 - 4793
945 20 - 451 213 - 4796
842 627 - 613 361 - 4802
400 206 - 538 303 - 4807
216 46 - 625 756 - 4812
753 584 - 425 424 - 4813
882 92 - 572 503 - 4820
92 489 - 689 380 - 4830
521 35 - 883 636 - 4830
159 261 - 573 428 - 4832
35 440 - 357 130 - 4833
430 504 - 437 557 - 4837
909 790 - 491 14 - 4842
179 295 - 937 229 - 4843
942 541 - 377 130 - 4868
114 724 - 263 692 - 4869
789 805 - 786 545 - 4886
591 666 - 513 576 - 4892
989 133 - 545 664 - 4894
487 534 - 951 875 - 4895
126 954 - 260 568 - 4898
776 205 - 382 813 - 4902
716 255 - 790 182 - 4910
628 59 - 17 669 - 4913
361 426 - 36 662 - 4922
721 315 - 636 823 - 4924
112 969 - 400 302 - 4933
915 52 - 782 797 - 4936
860 589 - 0 862 - 4943
485 885 - 595 682 - 4946
334 802 - 951 989 - 4946
575 41 - 538 727 - 4952
724 509 - 329 67 - 4952
54 445 - 694 474 - 4955
854 800 - 763 62 - 4963
466 134 - 723 205 - 4963
385 849 - 707 203 - 4970
61 847 - 416 545 - 4971
325 550 - 308 121 - 4974
819 238 - 114 638 - 4977
475 818 - 183 962 - 4978
30 860 - 835 419 - 4988
562 35 - 4 382 - 4988
53 383 - 279 749 - 4991
350 942 - 527 736 - 4992
259 749 - 554 263 - 4999
235 743 - 81 200 - 5000
531 750 - 881 900 - 5100
673 329 - 675 814 - 5298
636 892 - 782 173 - 5333
33 301 - 475 752 - 5366
651 582 - 522 441 - 5468
928 82 - 88 877 - 5526
182 343 - 972 105 - 5585
233 407 - 677 492 - 5706
442 232 - 583 331 - 5819
40 99 - 156 765 - 5826
651 55 - 878 876 - 5889
847 476 - 986 494 - 5909
867 942 - 412 647 - 5938
951 398 - 621 723 - 5957
421 280 - 746 828 - 5976
308 520 - 546 841 - 6078
202 514 - 462 770 - 6085
427 26 - 462 940 - 6128
913 154 - 207 714 - 6170
538 357 - 316 300 - 6250
429 354 - 876 652 - 6343
64 630 - 440 288 - 6578
101 402 - 623 199 - 6922
101 7 - 958 393 - 6933
965 153 - 148 633 - 6974
923 748 - 285 85 - 6983
756 253 - 189 670 - 7029
943 962 - 992 48 - 7117
715 795 - 312 294 - 7227
785 59 - 370 139 - 7277
596 313 - 120 344 - 7302
753 862 - 73 474 - 7377
858 85 - 111 759 - 7418
129 287 - 373 191 - 7451
994 136 - 789 621 - 7642
815 570 - 433 339 - 7687
620 114 - 996 533 - 7727
136 326 - 384 910 - 7797
603 16 - 296 632 - 7801
805 359 - 498 482 - 7824
164 542 - 102 674 - 7896
377 201 - 162 681 - 7913
638 732 - 132 311 - 7947
502 672 - 468 237 - 7992
757 605 - 227 879 - 8002
267 182 - 927 442 - 8016
806 977 - 810 189 - 8139
714 158 - 998 763 - 8221
620 226 - 96 464 - 8227
299 855 - 423 137 - 8241
298 864 - 636 656 - 8327
966 22 - 317 224 - 8454
370 379 - 15 198 - 8496
760 840 - 814 87 - 8650
883 651 - 600 140 - 8658
781 6 - 621 606 - 8767
183 875 - 877 694 - 8825
709 389 - 836 586 - 8838
802 560 - 900 474 - 8862
645 432 - 603 424 - 8876
835 913 - 310 95 - 8910
154 578 - 420 379 - 8926
127 500 - 475 372 - 9064
957 304 - 702 693 - 9163
86 356 - 788 305 - 9235
719 853 - 108 907 - 9251
731 839 - 151 441 - 9465
276 415 - 945 843 - 9490
525 197 - 102 78 - 9496
187 832 - 45 356 - 9596
467 100 - 730 615 - 9658
601 926 - 271 538 - 9725
198 973 - 997 680 - 9812
161 819 - 643 773 - 9816
825 837 - 496 536 - 9911
