595 418 - 488 450 - 4539
496 479 - 503 438 - 4545
583 520 - 554 403 - 4565
529 420 - 575 450 - 4589
478 577 - 475 549 - 4619
453 532 - 514 469 - 4627
589 458 - 433 546 - 4630
541 555 - 540 534 - 4691
558 600 - 592 471 - 4700
411 476 - 500 428 - 4710
481 528 - 535 408 - 4751
491 499 - 517 487 - 4762
580 578 - 503 526 - 4772
575 469 - 539 430 - 4778
514 561 - 408 408 - 4804
502 538 - 479 590 - 4857
423 503 - 421 422 - 4860
490 574 - 559 593 - 4865
520 506 - 482 430 - 4878
579 440 - 586 428 - 4879
537 491 - 543 409 - 4910
462 504 - 451 410 - 4923
540 578 - 501 473 - 4953
536 415 - 552 596 - 4959
498 442 - 492 488 - 4974
528 415 - 518 451 - 4996
529 422 - 599 589 - 5014
564 439 - 476 473 - 5016
422 498 - 437 535 - 5023
477 532 - 409 426 - 5048
598 444 - 457 465 - 5061
488 531 - 442 449 - 5067
467 584 - 538 441 - 5068
551 472 - 435 571 - 5072
562 493 - 456 442 - 5092
555 422 - 416 578 - 5108
479 419 - 425 508 - 5120
497 423 - 433 510 - 5121
564 436 - 588 529 - 5127
487 542 - 573 573 - 5130
589 592 - 476 544 - 5144
582 525 - 553 527 - 5145
406 503 - 486 456 - 5152
443 570 - 447 489 - 5159
569 566 - 561 531 - 5168
513 528 - 476 576 - 5185
552 545 - 478 578 - 5187
462 511 - 472 422 - 5190
483 444 - 401 493 - 5219
594 503 - 400 467 - 5275
474 516 - 509 600 - 5314
400 425 - 410 504 - 5317
557 531 - 520 485 - 5334
530 435 - 424 453 - 5339
560 559 - 571 498 - 5345
414 427 - 445 503 - 5356
599 532 - 473 407 - 5373
454 487 - 503 596 - 5375
437 438 - 411 595 - 5412
445 539 - 495 485 - 5424
462 416 - 487 469 - 5439
473 521 - 582 600 - 5483
493 516 - 557 544 - 5496
594 423 - 513 594 - 5501
416 512 - 520 479 - 5519
465 528 - 484 585 - 5566
472 428 - 429 439 - 5670
457 434 - 536 508 - 5678
435 516 - 568 432 - 5679
524 511 - 426 558 - 5776
418 508 - 494 533 - 5786
541 401 - 523 558 - 5816
532 429 - 451 591 - 5836
499 557 - 547 566 - 5840
573 488 - 531 551 - 5863
574 408 - 407 482 - 5901
592 479 - 510 578 - 5913
491 535 - 442 574 - 5969
411 518 - 512 481 - 6018
590 573 - 406 453 - 6069
551 542 - 409 532 - 6074
435 519 - 458 457 - 6083
423 460 - 547 483 - 6144
405 597 - 583 508 - 6165
553 404 - 537 581 - 6189
528 423 - 592 490 - 6231
434 464 - 512 479 - 6283
531 496 - 490 522 - 6283
526 470 - 475 555 - 6291
552 533 - 430 555 - 6291
458 443 - 485 588 - 6294
577 462 - 557 556 - 6304
559 597 - 424 477 - 6318
528 517 - 586 406 - 6342
409 588 - 550 503 - 6373
449 415 - 495 489 - 6455
550 569 - 476 526 - 6491
536 575 - 488 596 - 6506
483 417 - 475 431 - 6516
446 540 - 503 467 - 6551
513 415 - 512 585 - 6564
422 476 - 495 596 - 6586
563 544 - 436 464 - 6607
464 471 - 457 448 - 6611
509 548 - 466 418 - 6618
557 419 - 598 565 - 6632
501 527 - 590 403 - 6653
482 496 - 495 594 - 6672
540 560 - 539 448 - 6684
446 583 - 538 520 - 6698
485 536 - 424 474 - 6717
461 574 - 419 428 - 6771
591 555 - 515 511 - 6803
559 561 - 489 413 - 6805
563 412 - 430 415 - 6820
506 451 - 508 565 - 6851
495 510 - 559 411 - 6854
563 500 - 487 590 - 6864
518 434 - 406 443 - 6888
451 455 - 421 430 - 6888
591 453 - 486 540 - 6921
549 448 - 586 511 - 6923
484 472 - 570 592 - 6929
597 490 - 565 509 - 6977
585 542 - 535 413 - 7015
571 438 - 524 408 - 7050
593 499 - 599 512 - 7052
559 432 - 450 565 - 7060
506 413 - 576 490 - 7069
506 590 - 530 517 - 7081
409 426 - 513 439 - 7105
404 459 - 452 581 - 7115
597 539 - 439 528 - 7137
461 598 - 543 436 - 7194
543 548 - 411 486 - 7220
539 590 - 582 420 - 7241
489 547 - 503 511 - 7244
565 581 - 472 427 - 7261
409 489 - 504 462 - 7273
537 522 - 465 404 - 7385
411 579 - 522 578 - 7390
588 430 - 582 582 - 7400
462 416 - 491 547 - 7422
507 462 - 487 554 - 7436
436 415 - 573 510 - 7466
401 465 - 447 427 - 7470
549 575 - 432 570 - 7504
548 563 - 420 491 - 7521
546 541 - 412 431 - 7557
520 412 - 582 560 - 7569
547 443 - 581 476 - 7634
537 504 - 401 577 - 7635
512 553 - 423 455 - 7644
457 431 - 505 456 - 7651
511 510 - 529 539 - 7659
419 508 - 430 464 - 7659
443 459 - 598 467 - 7682
552 504 - 592 530 - 7710
595 430 - 551 501 - 7724
575 448 - 477 533 - 7726
548 406 - 436 569 - 7734
419 448 - 556 540 - 7737
436 404 - 475 464 - 7750
402 598 - 456 445 - 7798
584 594 - 556 510 - 7802
422 577 - 485 427 - 7813
571 468 - 561 546 - 7858
552 552 - 473 555 - 7863
536 455 - 497 537 - 7863
457 470 - 537 545 - 7888
552 431 - 467 537 - 7898
572 593 - 440 499 - 7950
563 561 - 464 573 - 8023
496 531 - 561 547 - 8037
478 459 - 422 409 - 8039
586 515 - 417 551 - 8091
581 599 - 587 529 - 8098
402 421 - 447 531 - 8103
457 574 - 557 496 - 8130
421 486 - 487 413 - 8146
531 422 - 536 537 - 8148
512 516 - 536 546 - 8164
505 501 - 406 429 - 8171
560 468 - 521 458 - 8172
491 515 - 450 584 - 8172
527 456 - 459 571 - 8179
595 536 - 600 428 - 8209
422 547 - 527 456 - 8235
417 533 - 483 463 - 8241
460 438 - 490 496 - 8266
483 414 - 422 556 - 8267
576 517 - 425 570 - 8273
501 493 - 533 516 - 8273
599 480 - 578 587 - 8273
400 490 - 459 531 - 8280
463 536 - 543 551 - 8281
588 415 - 452 462 - 8296
538 515 - 566 407 - 8304
410 596 - 501 528 - 8309
549 528 - 514 574 - 8336
513 506 - 593 469 - 8340
516 550 - 442 402 - 8417
581 408 - 528 598 - 8426
480 573 - 573 451 - 8427
518 591 - 520 454 - 8528
535 477 - 543 445 - 8540
533 575 - 418 574 - 8541
423 462 - 541 419 - 8580
496 427 - 596 420 - 8589
555 588 - 543 526 - 8603
410 464 - 552 545 - 8605
563 430 - 405 498 - 8635
469 417 - 530 424 - 8657
465 423 - 585 537 - 8678
527 461 - 542 451 - 8698
593 542 - 549 522 - 8699
489 467 - 409 557 - 8711
411 410 - 477 590 - 8712
510 476 - 416 454 - 8761
411 575 - 460 451 - 8763
538 465 - 542 535 - 8784
470 570 - 446 575 - 8823
430 400 - 452 431 - 8836
578 557 - 466 543 - 8858
581 496 - 595 544 - 8880
513 463 - 449 440 - 8884
528 545 - 523 547 - 8895
591 597 - 562 476 - 8922
405 576 - 421 463 - 8948
549 526 - 462 500 - 8981
426 404 - 580 574 - 8982
556 429 - 494 462 - 8990
479 554 - 439 410 - 8995
482 489 - 598 511 - 8995
593 437 - 472 477 - 8999
525 419 - 452 557 - 9004
505 472 - 479 595 - 9018
553 450 - 523 517 - 9021
522 453 - 443 508 - 9025
535 438 - 569 450 - 9095
597 451 - 489 535 - 9101
501 584 - 459 407 - 9116
588 518 - 536 591 - 9156
458 559 - 553 480 - 9203
434 499 - 581 490 - 9236
517 599 - 505 455 - 9244
512 428 - 512 562 - 9252
412 441 - 464 572 - 9252
563 438 - 550 553 - 9284
537 591 - 448 456 - 9287
410 553 - 520 549 - 9288
585 540 - 438 519 - 9327
483 409 - 539 453 - 9334
478 528 - 589 581 - 9354
476 587 - 549 483 - 9373
522 502 - 539 447 - 9409
566 562 - 599 428 - 9448
478 430 - 416 416 - 9456
574 444 - 510 437 - 9457
540 544 - 402 446 - 9491
486 427 - 436 465 - 9543
444 427 - 469 404 - 9564
500 539 - 575 500 - 9585
566 497 - 557 563 - 9593
568 582 - 533 526 - 9599
473 575 - 495 437 - 9690
539 441 - 433 455 - 9737
536 452 - 460 477 - 9740
428 532 - 545 414 - 9750
416 451 - 471 474 - 9786
504 412 - 517 551 - 9786
470 459 - 596 435 - 9813
404 516 - 569 473 - 9814
529 418 - 406 421 - 9835
400 477 - 587 405 - 9839
573 525 - 580 425 - 9841
561 571 - 483 520 - 9852
527 437 - 540 543 - 9857
402 419 - 413 558 - 9886
442 448 - 511 516 - 9903
544 427 - 528 591 - 9921
468 462 - 448 531 - 9944
461 570 - 596 527 - 9946
434 460 - 479 451 - 9981
