572 733 - 382 232 - 2857
48 896 - 966 722 - 2863
203 655 - 884 779 - 2867
314 861 - 493 628 - 2870
239 225 - 40 431 - 2911
746 664 - 957 49 - 2915
289 795 - 68 624 - 2931
42 387 - 603 79 - 2933
57 538 - 743 100 - 2937
752 718 - 202 413 - 2946
714 818 - 608 871 - 2948
260 488 - 430 289 - 2993
311 796 - 973 161 - 3000
714 923 - 248 961 - 3015
752 854 - 868 562 - 3032
860 51 - 517 602 - 3033
211 657 - 171 524 - 3040
393 984 - 875 817 - 3046
667 993 - 325 538 - 3049
931 345 - 877 402 - 3059
927 94 - 909 644 - 3084
168 775 - 173 559 - 3104
344 456 - 85 939 - 3119
867 558 - 271 84 - 3159
564 930 - 681 432 - 3173
41 992 - 335 624 - 3185
207 506 - 648 23 - 3234
680 86 - 875 390 - 3255
865 694 - 545 206 - 3263
457 825 - 561 662 - 3267
497 464 - 255 293 - 3274
60 463 - 532 215 - 3298
990 393 - 821 536 - 3333
311 754 - 989 188 - 3366
850 788 - 472 512 - 3377
882 585 - 554 269 - 3378
821 458 - 20 445 - 3410
964 705 - 128 785 - 3439
457 878 - 402 446 - 3440
987 479 - 486 722 - 3512
552 725 - 691 196 - 3550
434 466 - 988 155 - 3583
720 658 - 189 370 - 3584
467 738 - 482 513 - 3632
76 162 - 271 928 - 3642
481 646 - 882 707 - 3647
818 770 - 230 564 - 3686
707 604 - 512 838 - 3713
130 155 - 558 292 - 3723
301 55 - 292 21 - 3780
175 177 - 359 453 - 3824
443 949 - 584 640 - 3831
841 767 - 622 741 - 3920
562 22 - 31 614 - 3936
610 450 - 389 696 - 3940
244 42 - 983 736 - 3950
715 196 - 135 366 - 3985
271 409 - 196 394 - 4008
795 613 - 6 894 - 4046
656 331 - 68 383 - 4095
959 845 - 114 448 - 4107
436 924 - 355 735 - 4128
551 429 - 527 621 - 4128
325 585 - 672 496 - 4147
152 143 - 416 229 - 4152
34 783 - 185 439 - 4156
421 845 - 226 740 - 4167
528 649 - 705 750 - 4182
104 479 - 805 11 - 4193
318 685 - 192 329 - 4214
857 44 - 133 129 - 4216
720 796 - 89 342 - 4241
7 62 - 925 139 - 4264
589 855 - 75 708 - 4265
174 880 - 769 619 - 4265
112 696 - 675 53 - 4266
764 516 - 824 668 - 4272
253 656 - 401 553 - 4272
156 492 - 513 632 - 4273
389 989 - 806 988 - 4273
236 906 - 31 765 - 4297
736 931 - 821 271 - 4303
261 421 - 503 559 - 4327
421 431 - 53 155 - 4362
990 141 - 551 893 - 4366
342 489 - 435 637 - 4369
520 441 - 187 800 - 4418
156 631 - 192 502 - 4446
678 679 - 434 496 - 4495
194 562 - 62 610 - 4536
61 662 - 29 170 - 4559
157 392 - 208 208 - 4569
162 802 - 687 169 - 4662
758 284 - 739 557 - 4687
860 596 - 956 325 - 4727
42 742 - 262 328 - 4747
913 859 - 28 669 - 4762
163 102 - 735 396 - 4790
285 471 - 990 689 - 4795
1 924 - 688 657 - 4828
558 246 - 949 464 - 4845
576 890 - 412 922 - 4852
279 100 - 366 878 - 4883
846 45 - 605 565 - 4887
644 332 - 27 663 - 4889
652 544 - 877 198 - 4922
854 267 - 650 237 - 4923
172 806 - 856 251 - 4933
959 685 - 565 359 - 4938
451 65 - 61 895 - 4998
951 361 - 347 808 - 5015
579 316 - 787 737 - 5018
711 72 - 792 648 - 5023
792 280 - 693 535 - 5037
880 282 - 154 925 - 5050
328 597 - 234 259 - 5054
556 892 - 517 530 - 5055
192 478 - 626 114 - 5093
585 446 - 570 48 - 5118
876 939 - 700 568 - 5144
867 506 - 93 670 - 5210
27 630 - 423 893 - 5232
127 352 - 857 464 - 5255
358 648 - 156 468 - 5296
436 183 - 555 248 - 5303
282 124 - 333 484 - 5328
169 327 - 851 670 - 5361
217 405 - 358 11 - 5392
958 918 - 703 774 - 5403
817 442 - 848 577 - 5420
838 916 - 849 189 - 5435
699 863 - 950 527 - 5449
583 166 - 619 4 - 5494
922 738 - 665 910 - 5541
647 704 - 50 220 - 5610
602 270 - 961 753 - 5677
139 790 - 54 849 - 5683
299 399 - 166 247 - 5691
825 524 - 505 988 - 5700
619 225 - 23 377 - 5755
850 413 - 585 585 - 5757
727 356 - 672 858 - 5761
483 781 - 363 298 - 5762
759 186 - 254 851 - 5794
233 4 - 774 638 - 5799
405 28 - 674 501 - 5801
116 911 - 9 395 - 5814
665 132 - 732 873 - 5846
947 284 - 742 243 - 5871
730 677 - 401 375 - 5936
696 327 - 311 572 - 5937
235 47 - 919 477 - 5939
565 215 - 857 179 - 5946
439 859 - 125 563 - 5974
323 457 - 574 323 - 5995
77 613 - 342 265 - 6008
287 908 - 894 529 - 6028
756 254 - 705 202 - 6039
425 788 - 492 590 - 6054
614 707 - 17 615 - 6080
425 957 - 126 365 - 6089
68 502 - 899 317 - 6098
894 851 - 543 140 - 6103
919 764 - 452 153 - 6117
732 83 - 446 55 - 6126
499 913 - 872 27 - 6187
308 970 - 456 715 - 6196
220 638 - 445 430 - 6209
792 504 - 343 632 - 6242
22 969 - 705 1 - 6281
865 219 - 520 710 - 6286
656 502 - 452 204 - 6289
671 716 - 980 368 - 6330
104 390 - 993 888 - 6338
104 352 - 795 53 - 6344
446 502 - 718 900 - 6350
173 199 - 593 253 - 6354
492 211 - 107 54 - 6374
29 524 - 653 201 - 6384
174 944 - 791 354 - 6432
950 188 - 735 809 - 6458
257 526 - 469 979 - 6462
634 255 - 498 786 - 6463
234 310 - 919 816 - 6466
768 381 - 208 586 - 6514
293 409 - 612 454 - 6518
348 47 - 180 331 - 6526
385 62 - 523 217 - 6533
862 714 - 23 514 - 6559
10 479 - 269 360 - 6595
746 296 - 102 290 - 6651
406 927 - 649 842 - 6661
924 690 - 317 91 - 6681
332 329 - 190 912 - 6723
65 109 - 218 344 - 6795
79 713 - 171 570 - 6814
554 350 - 637 631 - 6827
620 723 - 404 909 - 6827
506 15 - 828 226 - 6832
495 490 - 426 363 - 6851
213 658 - 792 238 - 6862
329 118 - 71 970 - 6865
356 63 - 766 463 - 6892
723 20 - 793 470 - 6896
796 287 - 723 622 - 6898
174 979 - 241 696 - 6913
623 827 - 664 445 - 6914
849 912 - 839 72 - 6935
221 982 - 745 164 - 6970
634 888 - 30 424 - 7062
463 996 - 275 341 - 7065
151 680 - 845 302 - 7076
926 519 - 839 235 - 7128
458 800 - 380 849 - 7133
298 273 - 754 631 - 7143
840 800 - 550 435 - 7155
733 942 - 42 75 - 7156
766 805 - 99 812 - 7165
994 162 - 13 123 - 7169
192 931 - 331 531 - 7202
920 227 - 976 974 - 7203
45 722 - 101 216 - 7205
833 88 - 555 311 - 7324
385 335 - 999 550 - 7330
149 281 - 560 174 - 7390
681 934 - 149 881 - 7395
707 745 - 769 681 - 7403
226 868 - 620 206 - 7405
598 506 - 85 816 - 7407
646 944 - 285 238 - 7413
375 704 - 289 757 - 7441
32 679 - 194 722 - 7464
413 488 - 715 577 - 7478
511 529 - 107 623 - 7482
723 760 - 616 893 - 7485
804 501 - 460 393 - 7508
289 756 - 270 770 - 7522
923 601 - 148 866 - 7539
399 599 - 297 7 - 7541
90 234 - 429 446 - 7546
740 640 - 296 289 - 7549
873 290 - 502 767 - 7576
927 498 - 250 484 - 7591
965 883 - 515 872 - 7621
52 476 - 714 830 - 7626
848 766 - 15 799 - 7665
24 885 - 156 816 - 7679
354 724 - 509 955 - 7707
732 205 - 93 143 - 7735
714 467 - 765 630 - 7753
814 340 - 680 413 - 7802
603 959 - 522 50 - 7802
399 511 - 252 277 - 7816
262 72 - 334 523 - 7856
237 239 - 227 92 - 7863
669 138 - 495 74 - 7899
582 621 - 85 43 - 7928
476 300 - 443 858 - 7934
580 274 - 509 68 - 7953
395 201 - 87 948 - 7956
315 953 - 753 32 - 7971
787 525 - 308 127 - 7992
710 529 - 401 250 - 8000
251 733 - 32 473 - 8021
589 431 - 527 565 - 8060
346 249 - 432 594 - 8065
785 406 - 99 21 - 8069
434 403 - 489 171 - 8075
357 570 - 756 9 - 8092
286 747 - 802 372 - 8100
377 403 - 225 549 - 8130
523 104 - 316 125 - 8141
812 161 - 448 865 - 8190
63 172 - 33 425 - 8204
498 736 - 559 812 - 8215
991 47 - 327 1 - 8247
736 946 - 488 602 - 8254
712 394 - 437 714 - 8261
259 588 - 660 50 - 8277
18 220 - 986 259 - 8289
745 854 - 332 70 - 8299
439 150 - 98 412 - 8314
989 713 - 478 655 - 8342
478 599 - 147 992 - 8363
775 84 - 261 207 - 8387
537 954 - 417 579 - 8412
616 738 - 827 598 - 8448
703 421 - 35 440 - 8468
556 2 - 74 462 - 8501
2 198 - 634 711 - 8504
583 291 - 530 754 - 8506
801 547 - 668 241 - 8512
528 316 - 929 432 - 8522
0 369 - 692 444 - 8528
765 169 - 1 253 - 8570
577 675 - 641 711 - 8575
639 62 - 821 108 - 8579
584 911 - 996 43 - 8584
0 948 - 634 586 - 8665
675 242 - 183 790 - 8703
734 587 - 938 238 - 8775
859 163 - 138 701 - 8837
13 266 - 228 740 - 8862
307 751 - 660 188 - 8906
75 864 - 301 963 - 8923
633 110 - 844 5 - 8946
223 181 - 348 138 - 8960
292 136 - 719 368 - 8986
406 913 - 177 616 - 9044
368 676 - 599 799 - 9126
224 232 - 948 420 - 9132
842 939 - 259 217 - 9162
597 473 - 818 599 - 9166
738 488 - 310 991 - 9187
20 994 - 832 773 - 9233
803 924 - 618 582 - 9233
475 559 - 429 370 - 9239
751 224 - 508 697 - 9261
85 61 - 834 595 - 9265
613 545 - 308 794 - 9275
22 258 - 868 835 - 9275
580 323 - 55 147 - 9288
75 871 - 572 430 - 9305
915 188 - 658 877 - 9311
273 112 - 658 732 - 9325
62 59 - 503 747 - 9383
766 573 - 61 704 - 9390
251 316 - 989 727 - 9401
560 88 - 630 995 - 9405
395 25 - 466 202 - 9458
55 885 - 302 43 - 9477
301 942 - 851 878 - 9489
854 117 - 594 728 - 9491
270 722 - 172 488 - 9496
662 655 - 959 321 - 9516
583 474 - 91 389 - 9558
359 636 - 543 199 - 9573
309 955 - 556 305 - 9575
28 720 - 915 346 - 9593
304 669 - 9 722 - 9599
130 377 - 634 97 - 9638
761 75 - 691 359 - 9645
27 875 - 698 778 - 9668
767 351 - 119 221 - 9690
361 445 - 749 621 - 9713
278 25 - 496 220 - 9766
174 416 - 280 137 - 9836
523 18 - 169 525 - 9848
930 161 - 565 533 - 9877
109 82 - 741 758 - 9917
681 576 - 601 820 - 9918
748 537 - 944 959 - 9936
816 621 - 864 471 - 9945
970 109 - 404 296 - 9970
195 418 - 603 843 - 9997
